country,confirmed,deaths,recovered,active,date
Poland,1931921,47578,1587164,297179,2021-03-16T00:00:00Z
Poland,1956974,48032,1593165,315777,2021-03-17T00:00:00Z
Poland,1984248,48388,1603832,332028,2021-03-18T00:00:00Z
Poland,2010244,48807,1620272,341165,2021-03-19T00:00:00Z
Poland,2036700,49159,1640050,347491,2021-03-20T00:00:00Z
Poland,2058550,49300,1656827,352423,2021-03-21T00:00:00Z
Poland,2073129,49365,1676008,347756,2021-03-22T00:00:00Z
Poland,2089869,49761,1693875,346233,2021-03-23T00:00:00Z
Poland,2120671,50340,1707846,362485,2021-03-24T00:00:00Z
Poland,2154821,50860,1722856,381105,2021-03-25T00:00:00Z
Poland,2189966,51305,1747223,391438,2021-03-26T00:00:00Z
Poland,2221725,51753,1775068,394904,2021-03-27T00:00:00Z
Poland,2250991,51884,1798922,400185,2021-03-28T00:00:00Z
Poland,2267964,51932,1824431,391601,2021-03-29T00:00:00Z
Poland,2288826,52392,1848199,388235,2021-03-30T00:00:00Z
Poland,2321717,53045,1861925,406747,2021-03-31T00:00:00Z
Poland,2356970,53665,1882179,421126,2021-04-01T00:00:00Z
Poland,2387511,54165,1911249,422097,2021-04-02T00:00:00Z
Poland,2415584,54737,1945994,414853,2021-04-03T00:00:00Z
Poland,2438542,54941,1978433,405168,2021-04-04T00:00:00Z
Poland,2448463,55005,2009308,384150,2021-04-05T00:00:00Z
Poland,2456709,55065,2036577,365067,2021-04-06T00:00:00Z
Poland,2471617,55703,2054697,361217,2021-04-07T00:00:00Z
Poland,2499507,56659,2076504,366344,2021-04-08T00:00:00Z
Poland,2528006,57427,2107776,362803,2021-04-09T00:00:00Z
Poland,2552898,58176,2143065,351657,2021-04-10T00:00:00Z
Poland,2574631,58421,2171301,344909,2021-04-11T00:00:00Z
Poland,2586647,58481,2197782,330384,2021-04-12T00:00:00Z
Poland,2599850,59126,2219655,321069,2021-04-13T00:00:00Z
Poland,2621116,59930,2229801,331385,2021-04-14T00:00:00Z
Poland,2642242,60612,2238638,342992,2021-04-15T00:00:00Z
Poland,2660088,61208,2255232,343648,2021-04-16T00:00:00Z
Poland,2675874,61825,2285221,328828,2021-04-17T00:00:00Z
Poland,2688025,62032,2311145,314848,2021-04-18T00:00:00Z
Poland,2695327,62133,2334978,298216,2021-04-19T00:00:00Z
Poland,2704571,62734,2354652,287185,2021-04-20T00:00:00Z
Poland,2718493,63473,2366230,288790,2021-04-21T00:00:00Z
Poland,2731256,64168,2380787,286301,2021-04-22T00:00:00Z
Poland,2742122,64707,2401457,275958,2021-04-23T00:00:00Z
Poland,2751632,65222,2422659,263751,2021-04-24T00:00:00Z
Poland,2758856,65415,2439412,254029,2021-04-25T00:00:00Z
Poland,2762323,65437,2455005,241881,2021-04-26T00:00:00Z
Poland,2768034,65897,2467036,235101,2021-04-27T00:00:00Z
Poland,2776927,66533,2473974,236420,2021-04-28T00:00:00Z
Poland,2785353,67073,2483780,234500,2021-04-29T00:00:00Z
Poland,2792142,67502,2496810,227830,2021-04-30T00:00:00Z
Poland,2798617,67924,2510858,219835,2021-05-01T00:00:00Z
Poland,2803233,68068,2520968,214197,2021-05-02T00:00:00Z
Poland,2805756,68105,2529844,207807,2021-05-03T00:00:00Z
Poland,2808052,68133,2536931,202988,2021-05-04T00:00:00Z
Poland,2811951,68482,2540684,202785,2021-05-05T00:00:00Z
Poland,2818378,68993,2546751,202634,2021-05-06T00:00:00Z
Poland,2824425,69445,2555059,199921,2021-05-07T00:00:00Z
Poland,2829196,69866,2563079,196251,2021-05-08T00:00:00Z
Poland,2833052,70012,2569501,193539,2021-05-09T00:00:00Z
Poland,2835083,70034,2576034,189015,2021-05-10T00:00:00Z
Poland,2838180,70336,2580245,187599,2021-05-11T00:00:00Z
Poland,2842339,70679,2582519,189141,2021-05-12T00:00:00Z
Poland,2845762,71021,2584751,189990,2021-05-13T00:00:00Z
Poland,2849014,71311,2589277,188426,2021-05-14T00:00:00Z
Poland,2851911,71609,2595635,184667,2021-05-15T00:00:00Z
Poland,2854079,71664,2600974,181441,2021-05-16T00:00:00Z
Poland,2855190,71675,2605703,177812,2021-05-17T00:00:00Z
Poland,2856924,71920,2609216,175788,2021-05-18T00:00:00Z
Poland,2859261,72250,2610932,176079,2021-05-19T00:00:00Z
Poland,2861351,72500,2614020,174831,2021-05-20T00:00:00Z
Poland,2863031,72691,2618031,172309,2021-05-21T00:00:00Z
Poland,2864546,72882,2621686,169978,2021-05-22T00:00:00Z
Poland,2865622,72928,2624724,167970,2021-05-23T00:00:00Z
Poland,2866181,72945,2627679,165557,2021-05-24T00:00:00Z
Poland,2867187,73096,2629626,164465,2021-05-25T00:00:00Z
Poland,2868450,73305,2630581,164564,2021-05-26T00:00:00Z
Poland,2869652,73440,2632483,163729,2021-05-27T00:00:00Z
Poland,2870595,73557,2634711,162327,2021-05-28T00:00:00Z
Poland,2871371,73682,2636675,161014,2021-05-29T00:00:00Z
Poland,2871950,73738,2638222,159990,2021-05-30T00:00:00Z
Poland,2872283,73745,2639689,158849,2021-05-31T00:00:00Z
Poland,2872868,73856,2640672,158340,2021-06-01T00:00:00Z
Poland,2873527,73984,2641139,158404,2021-06-02T00:00:00Z
Poland,2874092,74075,2642127,157890,2021-06-03T00:00:00Z
Poland,2874411,74101,2643313,156997,2021-06-04T00:00:00Z
Poland,2874824,74139,2644273,156412,2021-06-05T00:00:00Z
Poland,2875136,74152,2645150,155834,2021-06-06T00:00:00Z
Poland,2875328,74160,2645877,155291,2021-06-07T00:00:00Z
Poland,2875729,74255,2646340,155134,2021-06-08T00:00:00Z
Poland,2876289,74363,2646647,155279,2021-06-09T00:00:00Z
Poland,2876667,74447,2647095,155125,2021-06-10T00:00:00Z
Poland,2877007,74515,2647688,154804,2021-06-11T00:00:00Z
Poland,2877243,74562,2648207,154474,2021-06-12T00:00:00Z
Poland,2877469,74573,2648504,154392,2021-06-13T00:00:00Z
Poland,2877608,74574,2648859,154175,2021-06-14T00:00:00Z
Poland,2877819,74626,2649080,154113,2021-06-15T00:00:00Z
Poland,2878061,74688,2649184,154189,2021-06-16T00:00:00Z
Poland,2878276,74734,2649535,154007,2021-06-17T00:00:00Z
Poland,2878466,74782,2649879,153805,2021-06-18T00:00:00Z
Poland,2878634,74823,2650194,153617,2021-06-19T00:00:00Z
Poland,2878767,74828,2650476,153463,2021-06-20T00:00:00Z
Poland,2878840,74829,2650648,153363,2021-06-21T00:00:00Z
Poland,2879030,74858,2650773,153399,2021-06-22T00:00:00Z
Poland,2879192,74893,2650839,153460,2021-06-23T00:00:00Z
Poland,2879336,74917,2651045,153374,2021-06-24T00:00:00Z
Poland,2879470,74953,2651209,153308,2021-06-25T00:00:00Z
Poland,2879569,74974,2651360,153235,2021-06-26T00:00:00Z
Poland,2879638,74979,2651522,153137,2021-06-27T00:00:00Z
Poland,2879689,74979,2651681,153029,2021-06-28T00:00:00Z
Poland,2879811,75005,2651759,153047,2021-06-29T00:00:00Z
Poland,2879912,75021,2651787,153104,2021-06-30T00:00:00Z
Poland,2880010,75044,2651906,153060,2021-07-01T00:00:00Z
Poland,2880107,75065,2652004,153038,2021-07-02T00:00:00Z
Poland,2880215,75083,2652072,153060,2021-07-03T00:00:00Z
Poland,2880270,75084,2652165,153021,2021-07-04T00:00:00Z
Poland,2880308,75085,2652228,152995,2021-07-05T00:00:00Z
Poland,2880403,75095,2652265,153043,2021-07-06T00:00:00Z
Poland,2880503,75114,2652293,153096,2021-07-07T00:00:00Z
Poland,2880596,75135,2652372,153089,2021-07-08T00:00:00Z
Poland,2880670,75152,2652409,153109,2021-07-09T00:00:00Z
Poland,2880755,75159,2652458,153138,2021-07-10T00:00:00Z
Poland,2880821,75160,2652505,153156,2021-07-11T00:00:00Z
Poland,2880865,75160,2652577,153128,2021-07-12T00:00:00Z
Poland,2880959,75173,2652604,153182,2021-07-13T00:00:00Z
Poland,2881046,75179,2652581,153286,2021-07-14T00:00:00Z
Poland,2881151,75191,2652655,153305,2021-07-15T00:00:00Z
Poland,2881241,75205,2652743,153293,2021-07-16T00:00:00Z
Poland,2881355,75212,2652951,153192,2021-07-17T00:00:00Z
Poland,2881424,75215,2652984,153225,2021-07-18T00:00:00Z
Poland,2881491,75215,2653034,153242,2021-07-19T00:00:00Z
Poland,2881594,75219,2652994,153381,2021-07-20T00:00:00Z
Poland,2881718,75222,2653025,153471,2021-07-21T00:00:00Z
Poland,2881840,75231,2653088,153521,2021-07-22T00:00:00Z
Poland,2881948,75235,2653172,153541,2021-07-23T00:00:00Z
Poland,2882066,75241,2653221,153604,2021-07-24T00:00:00Z
Poland,2882146,75242,2653279,153625,2021-07-25T00:00:00Z
Poland,2882220,75242,2653359,153619,2021-07-26T00:00:00Z
Poland,2882327,75249,2653407,153671,2021-07-27T00:00:00Z
Poland,2882465,75252,2653446,153767,2021-07-28T00:00:00Z
Poland,2882630,75257,2653529,153844,2021-07-29T00:00:00Z
Poland,2882786,75259,2653608,153919,2021-07-30T00:00:00Z
Poland,2882939,75261,2653700,153978,2021-07-31T00:00:00Z
Poland,2883029,75261,2653807,153961,2021-08-01T00:00:00Z
Poland,2883120,75261,2653900,153959,2021-08-02T00:00:00Z
Poland,2883284,75265,2653934,154085,2021-08-03T00:00:00Z
Poland,2883448,75269,2653981,154198,2021-08-04T00:00:00Z
Poland,2883624,75275,0,2808349,2021-08-05T00:00:00Z
Poland,2883796,75281,0,2808515,2021-08-06T00:00:00Z
Poland,2883976,75285,0,2808691,2021-08-07T00:00:00Z
Poland,2884098,75285,0,2808813,2021-08-08T00:00:00Z
Poland,2884162,75285,0,2808877,2021-08-09T00:00:00Z
Poland,2884361,75285,0,2809076,2021-08-10T00:00:00Z
Poland,2884557,75289,0,2809268,2021-08-11T00:00:00Z
Poland,2884780,75291,0,2809489,2021-08-12T00:00:00Z
Poland,2884974,75297,0,2809677,2021-08-13T00:00:00Z
Poland,2885185,75299,0,2809886,2021-08-14T00:00:00Z
Poland,2885333,75299,0,2810034,2021-08-15T00:00:00Z
Poland,2885461,75299,0,2810162,2021-08-16T00:00:00Z
Poland,2885676,75306,0,2810370,2021-08-17T00:00:00Z
Poland,2885883,75307,0,2810576,2021-08-18T00:00:00Z
Poland,2886079,75311,0,2810768,2021-08-19T00:00:00Z
Poland,2886291,75315,0,2810976,2021-08-20T00:00:00Z
Poland,2886513,75316,0,2811197,2021-08-21T00:00:00Z
Poland,2886698,75316,0,2811382,2021-08-22T00:00:00Z
Poland,2886805,75316,0,2811489,2021-08-23T00:00:00Z
Poland,2887037,75324,0,2811713,2021-08-24T00:00:00Z
Poland,2887270,75329,0,2811941,2021-08-25T00:00:00Z
Poland,2887485,75332,0,2812153,2021-08-26T00:00:00Z
Poland,2887739,75335,0,2812404,2021-08-27T00:00:00Z
Poland,2888028,75340,0,2812688,2021-08-28T00:00:00Z
Poland,2888231,75340,0,2812891,2021-08-29T00:00:00Z
Poland,2888385,75340,0,2813045,2021-08-30T00:00:00Z
Poland,2888670,75345,0,2813325,2021-08-31T00:00:00Z
Poland,2889036,75358,0,2813678,2021-09-01T00:00:00Z
Poland,2889412,75367,0,2814045,2021-09-02T00:00:00Z
Poland,2889773,75372,0,2814401,2021-09-03T00:00:00Z
Poland,2890161,75379,0,2814782,2021-09-04T00:00:00Z
Poland,2890484,75379,0,2815105,2021-09-05T00:00:00Z
Poland,2890666,75379,0,2815287,2021-09-06T00:00:00Z
Poland,2891071,75392,0,2815679,2021-09-07T00:00:00Z
Poland,2891602,75403,0,2816199,2021-09-08T00:00:00Z
Poland,2892113,75409,0,2816704,2021-09-09T00:00:00Z
Poland,2892642,75417,0,2817225,2021-09-10T00:00:00Z
Poland,2893173,75425,0,2817748,2021-09-11T00:00:00Z
Poland,2893649,75425,0,2818224,2021-09-12T00:00:00Z
Poland,2893919,75425,0,2818494,2021-09-13T00:00:00Z
Poland,2894455,75433,0,2819022,2021-09-14T00:00:00Z
Poland,2895223,75454,0,2819769,2021-09-15T00:00:00Z
Poland,2895947,75464,0,2820483,2021-09-16T00:00:00Z
Poland,2896599,75473,0,2821126,2021-09-17T00:00:00Z
Poland,2897395,75487,0,2821908,2021-09-18T00:00:00Z
Poland,2897935,75488,0,2822447,2021-09-19T00:00:00Z
Poland,2898299,75488,0,2822811,2021-09-20T00:00:00Z
Poland,2899008,75503,0,2823505,2021-09-21T00:00:00Z
Poland,2899888,75523,0,2824365,2021-09-22T00:00:00Z
Poland,2900862,75537,0,2825325,2021-09-23T00:00:00Z
Poland,2901674,75551,0,2826123,2021-09-24T00:00:00Z
Poland,2902591,75571,0,2827020,2021-09-25T00:00:00Z
Poland,2903234,75572,0,2827662,2021-09-26T00:00:00Z
Poland,2903655,75572,0,2828083,2021-09-27T00:00:00Z
Poland,2904631,75601,0,2829030,2021-09-28T00:00:00Z
Poland,2905866,75623,0,2830243,2021-09-29T00:00:00Z
Poland,2907071,75650,0,2831421,2021-09-30T00:00:00Z
Poland,2908432,75666,0,2832766,2021-10-01T00:00:00Z
Poland,2909776,75689,0,2834087,2021-10-02T00:00:00Z
Poland,2910866,75695,0,2835171,2021-10-03T00:00:00Z
Poland,2911549,75695,0,2835854,2021-10-04T00:00:00Z
Poland,2912876,75741,0,2837135,2021-10-05T00:00:00Z
Poland,2914962,75774,0,2839188,2021-10-06T00:00:00Z
Poland,2916969,75803,0,2841166,2021-10-07T00:00:00Z
Poland,2918863,75834,0,2843029,2021-10-08T00:00:00Z
Poland,2920874,75864,0,2845010,2021-10-09T00:00:00Z
Poland,2922401,75869,0,2846532,2021-10-10T00:00:00Z
Poland,2923304,75869,0,2847435,2021-10-11T00:00:00Z
Poland,2925425,75918,0,2849507,2021-10-12T00:00:00Z
Poland,2928065,75958,0,2852107,2021-10-13T00:00:00Z
Poland,2931064,76018,0,2855046,2021-10-14T00:00:00Z
Poland,2933834,76067,0,2857767,2021-10-15T00:00:00Z
Poland,2937069,76111,0,2860958,2021-10-16T00:00:00Z
Poland,2939590,76112,0,2863478,2021-10-17T00:00:00Z
Poland,2941126,76115,0,2865011,2021-10-18T00:00:00Z
Poland,2945056,76179,0,2868877,2021-10-19T00:00:00Z
Poland,2950616,76254,0,2868877,2021-10-20T00:00:00Z
Poland,2956207,76300,0,2879907,2021-10-21T00:00:00Z
Poland,2961923,76359,0,2885564,2021-10-22T00:00:00Z
Poland,2968200,76434,0,2891766,2021-10-23T00:00:00Z
Poland,2972927,76447,0,2896480,2021-10-24T00:00:00Z
Poland,2975880,76447,0,2899433,2021-10-25T00:00:00Z
Poland,2982143,76540,0,2905603,2021-10-26T00:00:00Z
Poland,2990509,76672,0,2913837,2021-10-27T00:00:00Z
Poland,2998891,76773,0,2922118,2021-10-28T00:00:00Z
Poland,3008294,76875,0,2931419,2021-10-29T00:00:00Z
Poland,3018100,76990,0,2941110,2021-10-30T00:00:00Z
Poland,3025247,76999,0,2948248,2021-10-31T00:00:00Z
Poland,3030151,77012,0,2953139,2021-11-01T00:00:00Z
Poland,3034668,77021,0,2957647,2021-11-02T00:00:00Z
Poland,3045102,77145,0,2967957,2021-11-03T00:00:00Z
Poland,3060613,77395,0,2983218,2021-11-04T00:00:00Z
Poland,3076518,77547,0,2998971,2021-11-05T00:00:00Z
Poland,3091713,77733,0,3013980,2021-11-06T00:00:00Z
Poland,3104220,77757,0,3026463,2021-11-07T00:00:00Z
Poland,3111534,77760,0,3033774,2021-11-08T00:00:00Z
Poland,3125179,77980,0,3047199,2021-11-09T00:00:00Z
Poland,3143725,78250,0,3065475,2021-11-10T00:00:00Z
Poland,3162804,78524,0,3084280,2021-11-11T00:00:00Z
Poland,3175769,78555,0,3097214,2021-11-12T00:00:00Z
Poland,3190067,78821,0,3111246,2021-11-13T00:00:00Z
Poland,3204515,78867,0,3125648,2021-11-14T00:00:00Z
Poland,3214023,78879,0,3135144,2021-11-15T00:00:00Z
Poland,3230634,79161,0,3151473,2021-11-16T00:00:00Z
Poland,3254875,79624,0,3175251,2021-11-17T00:00:00Z
Poland,3279787,79994,0,3199793,2021-11-18T00:00:00Z
Poland,3303046,80399,0,3222647,2021-11-19T00:00:00Z
Poland,3326464,80781,0,3245683,2021-11-20T00:00:00Z
Poland,3345388,80822,0,3264566,2021-11-21T00:00:00Z
Poland,3357763,80830,0,3276933,2021-11-22T00:00:00Z
Poland,3377698,81228,0,3296470,2021-11-23T00:00:00Z
Poland,3406129,81688,0,3324441,2021-11-24T00:00:00Z
Poland,3434272,82186,0,3352086,2021-11-25T00:00:00Z
Poland,3461066,82607,0,3378459,2021-11-26T00:00:00Z
Poland,3487254,82986,0,3404268,2021-11-27T00:00:00Z
Poland,3507828,83037,0,3424791,2021-11-28T00:00:00Z
Poland,3520961,83055,0,3437906,2021-11-29T00:00:00Z
Poland,3540061,83583,0,3456478,2021-11-30T00:00:00Z
Poland,3569137,84153,0,3484984,2021-12-01T00:00:00Z
Poland,3596491,84656,0,3511835,2021-12-02T00:00:00Z
Poland,3623452,85126,0,3538326,2021-12-03T00:00:00Z
Poland,3649027,85630,0,3563397,2021-12-04T00:00:00Z
Poland,3671421,85675,0,3585746,2021-12-05T00:00:00Z
Poland,3684671,85700,0,3598971,2021-12-06T00:00:00Z
Poland,3704040,86205,0,3617835,2021-12-07T00:00:00Z
Poland,3732589,86796,0,3645793,2021-12-08T00:00:00Z
Poland,3760048,87357,0,3672691,2021-12-09T00:00:00Z
Poland,3785036,87928,0,3697108,2021-12-10T00:00:00Z
Poland,3808798,88414,0,3720384,2021-12-11T00:00:00Z
Poland,3828248,88479,0,3739769,2021-12-12T00:00:00Z
Poland,3839625,88508,0,3751117,2021-12-13T00:00:00Z
Poland,3857085,89045,0,3768040,2021-12-14T00:00:00Z
Poland,3881349,89714,0,3791635,2021-12-15T00:00:00Z
Poland,3903445,90306,0,3813139,2021-12-16T00:00:00Z
Poland,3923472,90872,0,3832600,2021-12-17T00:00:00Z
Poland,3942864,91415,0,3851449,2021-12-18T00:00:00Z
Poland,3958840,91485,0,3867355,2021-12-19T00:00:00Z
Poland,3968450,91514,0,3876936,2021-12-20T00:00:00Z
Poland,3982257,92052,0,3890205,2021-12-21T00:00:00Z
Poland,4000270,92829,0,3907441,2021-12-22T00:00:00Z
Poland,4017420,93445,0,3923975,2021-12-23T00:00:00Z
Poland,4032796,94041,0,3938755,2021-12-24T00:00:00Z
Poland,4043585,94311,0,3949274,2021-12-25T00:00:00Z
Poland,4049838,94327,0,3955511,2021-12-26T00:00:00Z
Poland,4054865,94365,0,3960500,2021-12-27T00:00:00Z
Poland,4064715,94914,0,3969801,2021-12-28T00:00:00Z
Poland,4080282,95707,0,3984575,2021-12-29T00:00:00Z
Poland,4094608,96415,0,3998193,2021-12-30T00:00:00Z
Poland,4108215,97054,0,4011161,2021-12-31T00:00:00Z
Poland,4120248,97559,0,4022689,2022-01-01T00:00:00Z
Poland,4127428,97592,0,4029836,2022-01-02T00:00:00Z
Poland,4133851,97601,0,4036250,2022-01-03T00:00:00Z
Poland,4145518,98034,0,4047484,2022-01-04T00:00:00Z
Poland,4162715,98666,0,4064049,2022-01-05T00:00:00Z
Poland,4179292,99311,0,4079981,2022-01-06T00:00:00Z
Poland,4191193,99428,0,4091765,2022-01-07T00:00:00Z
Poland,4202090,99720,0,4102370,2022-01-08T00:00:00Z
Poland,4213197,99742,0,4113455,2022-01-09T00:00:00Z
Poland,4220984,99761,0,4121223,2022-01-10T00:00:00Z
Poland,4232386,100254,0,4132132,2022-01-11T00:00:00Z
Poland,4248559,100938,0,4147621,2022-01-12T00:00:00Z
Poland,4265433,101419,0,4164014,2022-01-13T00:00:00Z
Poland,4281482,101841,0,4179641,2022-01-14T00:00:00Z
Poland,4298375,102270,0,4196105,2022-01-15T00:00:00Z
Poland,4313036,102305,0,4210731,2022-01-16T00:00:00Z
Poland,4323482,102309,0,4221173,2022-01-17T00:00:00Z
Poland,4343130,102686,0,4240444,2022-01-18T00:00:00Z
Poland,4373718,103062,0,4270656,2022-01-19T00:00:00Z
Poland,4406553,103378,0,4303175,2022-01-20T00:00:00Z
Poland,4443217,103626,0,4339591,2022-01-21T00:00:00Z
Poland,4484095,103819,0,4380276,2022-01-22T00:00:00Z
Poland,4518218,103844,0,4414374,2022-01-23T00:00:00Z
Poland,4547315,103846,0,4443469,2022-01-24T00:00:00Z
Poland,4584360,104097,0,4480263,2022-01-25T00:00:00Z
Poland,4637776,104373,0,4533403,2022-01-26T00:00:00Z
Poland,4695435,104636,0,4590799,2022-01-27T00:00:00Z
Poland,4752700,104907,0,4647793,2022-01-28T00:00:00Z
Poland,4804390,105138,0,4699252,2022-01-29T00:00:00Z
Poland,4852677,105161,0,4747516,2022-01-30T00:00:00Z
Poland,4886154,105194,0,4780960,2022-01-31T00:00:00Z
Poland,4925270,105434,0,4819836,2022-02-01T00:00:00Z
Poland,4981321,105753,0,4875568,2022-02-02T00:00:00Z
Poland,5035796,106060,0,4929736,2022-02-03T00:00:00Z
Poland,5083332,106306,0,4977026,2022-02-04T00:00:00Z
Poland,5129080,106578,0,5022502,2022-02-05T00:00:00Z
Poland,5163780,106597,0,5057183,2022-02-06T00:00:00Z
Poland,5188184,106607,0,5079150,2022-02-07T00:00:00Z
Poland,5223507,106894,0,5110212,2022-02-08T00:00:00Z
Poland,5270363,107204,0,5151581,2022-02-09T00:00:00Z
Poland,5312450,107466,0,5188920,2022-02-10T00:00:00Z
Poland,5348224,107757,0,5220735,2022-02-11T00:00:00Z
Poland,5379551,108089,0,5248558,2022-02-12T00:00:00Z
Poland,5401615,108120,0,5268554,2022-02-13T00:00:00Z
Poland,5415088,108137,0,5280770,2022-02-14T00:00:00Z
Poland,5437343,108515,0,5300239,2022-02-15T00:00:00Z
Poland,5466198,108887,0,5325537,2022-02-16T00:00:00Z
Poland,5495432,109205,0,5351347,2022-02-17T00:00:00Z
Poland,5519411,109509,0,5372429,2022-02-18T00:00:00Z
Poland,5540302,109792,0,5390936,2022-02-19T00:00:00Z
Poland,5553989,109817,0,5403258,2022-02-20T00:00:00Z
Poland,5563446,109833,0,5411933,2022-02-21T00:00:00Z
Poland,5582217,110157,0,5472060,2022-02-22T00:00:00Z
Poland,5602680,110517,0,5492163,2022-02-23T00:00:00Z
Poland,5620946,110858,0,5510088,2022-02-24T00:00:00Z
Poland,5637646,111056,0,5526590,2022-02-25T00:00:00Z
Poland,5651596,111277,0,5540319,2022-02-26T00:00:00Z
Poland,5660493,111316,0,5549177,2022-02-27T00:00:00Z
Poland,5667054,111317,0,5555737,2022-02-28T00:00:00Z
Poland,5680034,111586,0,5568448,2022-03-01T00:00:00Z
Poland,5694767,111864,0,5582903,2022-03-02T00:00:00Z
Poland,5708827,112130,0,5596697,2022-03-03T00:00:00Z
Poland,5721316,112336,0,5608980,2022-03-04T00:00:00Z
Poland,5734041,112535,0,5621506,2022-03-05T00:00:00Z
Poland,5741739,112545,0,5629194,2022-03-06T00:00:00Z
Poland,5747322,112551,0,5634771,2022-03-07T00:00:00Z
Poland,5760498,112768,0,5647730,2022-03-08T00:00:00Z
Poland,5774938,113002,0,5661936,2022-03-09T00:00:00Z
Poland,5788363,113186,0,5675177,2022-03-10T00:00:00Z
Poland,5799996,113307,0,5686689,2022-03-11T00:00:00Z
Poland,5811109,113434,0,5697675,2022-03-12T00:00:00Z
Poland,5818687,113443,0,5705244,2022-03-13T00:00:00Z
Poland,5823982,113444,0,5710538,2022-03-14T00:00:00Z
Poland,5836672,113622,0,5723050,2022-03-15T00:00:00Z
Poland,5851147,113773,0,5737374,2022-03-16T00:00:00Z
Poland,5863414,113980,0,5749434,2022-03-17T00:00:00Z
Poland,5875072,114087,0,5760985,2022-03-18T00:00:00Z
Poland,5885446,114206,0,5771240,2022-03-19T00:00:00Z
Poland,5891140,114218,0,5776922,2022-03-20T00:00:00Z
Poland,5895304,114221,0,5781083,2022-03-21T00:00:00Z
Poland,5905463,114355,0,5791108,2022-03-22T00:00:00Z
Poland,5915888,114480,0,5801408,2022-03-23T00:00:00Z
Poland,5924876,114626,0,5810250,2022-03-24T00:00:00Z
Poland,5933107,114736,0,5818371,2022-03-25T00:00:00Z
Poland,5939735,114821,0,5824914,2022-03-26T00:00:00Z
Poland,5943227,114828,0,5828399,2022-03-27T00:00:00Z
Poland,5945594,114829,0,5830765,2022-03-28T00:00:00Z
Poland,5952200,114939,0,5837261,2022-03-29T00:00:00Z
Poland,5957940,115040,0,5842900,2022-03-30T00:00:00Z
Poland,5962931,115173,0,5847758,2022-03-31T00:00:00Z
Poland,5966970,115247,0,5851723,2022-04-01T00:00:00Z
Poland,5969071,115343,0,5853728,2022-04-02T00:00:00Z
Poland,5969621,115345,0,5854276,2022-04-03T00:00:00Z
Poland,5970114,115345,0,5854769,2022-04-04T00:00:00Z
Poland,5971998,115395,0,5856603,2022-04-05T00:00:00Z
Poland,5973557,115472,0,5858085,2022-04-06T00:00:00Z
Poland,5975040,115536,0,5859504,2022-04-07T00:00:00Z
Poland,5976364,115594,0,5860770,2022-04-08T00:00:00Z
Poland,5977773,115635,0,5862138,2022-04-09T00:00:00Z
Poland,5978215,115635,0,5862580,2022-04-10T00:00:00Z
Poland,5978596,115635,0,5862961,2022-04-11T00:00:00Z
Poland,5980220,115696,0,5864524,2022-04-12T00:00:00Z
Poland,5981486,115736,0,5865750,2022-04-13T00:00:00Z
Poland,5982664,115775,0,5866889,2022-04-14T00:00:00Z
Poland,5983864,115809,0,5868055,2022-04-15T00:00:00Z
Poland,5984940,115838,0,5869102,2022-04-16T00:00:00Z
Poland,5985251,115838,0,5869413,2022-04-17T00:00:00Z
Poland,5985517,115838,0,5869679,2022-04-18T00:00:00Z
Poland,5985818,115838,0,5869980,2022-04-19T00:00:00Z
Poland,5987341,115869,0,5871472,2022-04-20T00:00:00Z
Poland,5988518,115899,0,5872619,2022-04-21T00:00:00Z
Poland,5989614,115926,0,5873688,2022-04-22T00:00:00Z
Poland,5990853,115948,0,5874905,2022-04-23T00:00:00Z
Poland,5991197,115948,0,5875249,2022-04-24T00:00:00Z
Poland,5991464,115948,0,5875516,2022-04-25T00:00:00Z
Poland,5992820,115977,0,5876843,2022-04-26T00:00:00Z
Poland,5993861,115998,0,5877863,2022-04-27T00:00:00Z
Poland,5994818,116022,0,5878796,2022-04-28T00:00:00Z
Poland,5995674,116042,0,5879632,2022-04-29T00:00:00Z
Poland,5996514,116059,0,5880455,2022-04-30T00:00:00Z
Poland,5996748,116059,0,5880689,2022-05-01T00:00:00Z
Poland,5996935,116059,0,5880876,2022-05-02T00:00:00Z
Poland,5997825,116069,0,5881756,2022-05-03T00:00:00Z
Poland,5997998,116070,0,5881928,2022-05-04T00:00:00Z
Poland,5998909,116099,0,5882810,2022-05-05T00:00:00Z
Poland,5999517,116124,0,5883393,2022-05-06T00:00:00Z
Poland,6000217,116138,0,5884079,2022-05-07T00:00:00Z
Poland,6000416,116138,0,5884278,2022-05-08T00:00:00Z
Poland,6000600,116138,0,5884462,2022-05-09T00:00:00Z
Poland,6001327,116150,0,5885177,2022-05-10T00:00:00Z
Poland,6001893,116164,0,5885729,2022-05-11T00:00:00Z
Poland,6002394,116175,0,5886219,2022-05-12T00:00:00Z
Poland,6002863,116186,0,5886677,2022-05-13T00:00:00Z
Poland,6003297,116207,0,5887090,2022-05-14T00:00:00Z
Poland,6003436,116207,0,5887229,2022-05-15T00:00:00Z
Poland,6003531,116207,0,5887324,2022-05-16T00:00:00Z
Poland,6004041,116217,0,5887824,2022-05-17T00:00:00Z
Poland,6004427,116230,0,5888197,2022-05-18T00:00:00Z
Poland,6004786,116242,0,5888544,2022-05-19T00:00:00Z
Poland,6005101,116255,0,5888846,2022-05-20T00:00:00Z
Poland,6005436,116268,0,5889168,2022-05-21T00:00:00Z
